Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
39217,E0,1997,1997-08-30,Sheffield Weds,Leicester,1,0,H
39218,E0,1997,1997-08-30,West Ham,Wimbledon,3,1,H
39219,E0,1997,1997-09-01,Bolton,Everton,0,0,D
39220,E0,1997,1997-09-13,Arsenal,Bolton,4,1,H
39221,E0,1997,1997-09-13,Barnsley,Aston Villa,0,3,A
39222,E0,1997,1997-09-13,Coventry,Southampton,1,0,H
39223,E0,1997,1997-09-13,Crystal Palace,Chelsea,0,3,A
39224,E0,1997,1997-09-13,Derby,Everton,3,1,H
39225,E0,1997,1997-09-13,Leicester,Tottenham,3,0,H
39226,E0,1997,1997-09-13,Liverpool,Sheffield Weds,2,1,H
39227,E0,1997,1997-09-13,Man United,West Ham,2,1,H
39228,E0,1997,1997-09-13,Newcastle,Wimbledon,1,3,A
39229,E0,1997,1997-09-14,Blackburn,Leeds,3,4,A
39230,E0,1997,1997-09-20,Aston Villa,Derby,2,1,H
39231,E0,1997,1997-09-20,Bolton,Man United,0,0,D
39232,E0,1997,1997-09-20,Everton,Barnsley,4,2,H
39233,E0,1997,1997-09-20,Leeds,Leicester,0,1,A
39234,E0,1997,1997-09-20,Sheffield Weds,Coventry,0,0,D
39235,E0,1997,1997-09-20,Southampton,Liverpool,1,1,D
39236,E0,1997,1997-09-20,Tottenham,Blackburn,0,0,D
39237,E0,1997,1997-09-20,West Ham,Newcastle,0,1,A
39238,E0,1997,1997-09-20,Wimbledon,Crystal Palace,0,1,A
39239,E0,1997,1997-09-21,Chelsea,Arsenal,2,3,A
39240,E0,1997,1997-09-22,Liverpool,Aston Villa,3,0,H
39241,E0,1997,1997-09-23,Bolton,Tottenham,1,1,D
39242,E0,1997,1997-09-23,Wimbledon,Barnsley,4,1,H
39243,E0,1997,1997-09-24,Arsenal,West Ham,4,0,H
39244,E0,1997,1997-09-24,Coventry,Crystal Palace,1,1,D
39245,E0,1997,1997-09-24,Leicester,Blackburn,1,1,D
39246,E0,1997,1997-09-24,Man United,Chelsea,2,2,D
39247,E0,1997,1997-09-24,Newcastle,Everton,1,0,H
39248,E0,1997,1997-09-24,Sheffield Weds,Derby,2,5,A
39249,E0,1997,1997-09-24,Southampton,Leeds,0,2,A
39250,E0,1997,1997-09-27,Aston Villa,Sheffield Weds,2,2,D
39251,E0,1997,1997-09-27,Barnsley,Leicester,0,2,A
39252,E0,1997,1997-09-27,Chelsea,Newcastle,1,0,H
39253,E0,1997,1997-09-27,Crystal Palace,Bolton,2,2,D
39254,E0,1997,1997-09-27,Derby,Southampton,4,0,H
39255,E0,1997,1997-09-27,Everton,Arsenal,2,2,D
39256,E0,1997,1997-09-27,Leeds,Man United,1,0,H
39257,E0,1997,1997-09-27,Tottenham,Wimbledon,0,0,D
39258,E0,1997,1997-09-27,West Ham,Liverpool,2,1,H
39259,E0,1997,1997-09-28,Blackburn,Coventry,0,0,D
39260,E0,1997,1997-10-04,Arsenal,Barnsley,5,0,H
39261,E0,1997,1997-10-04,Bolton,Aston Villa,0,1,A
39262,E0,1997,1997-10-04,Coventry,Leeds,0,0,D
39263,E0,1997,1997-10-04,Man United,Crystal Palace,2,0,H
39264,E0,1997,1997-10-04,Newcastle,Tottenham,1,0,H
39265,E0,1997,1997-10-04,Sheffield Weds,Everton,3,1,H
39266,E0,1997,1997-10-04,Southampton,West Ham,3,0,H
39267,E0,1997,1997-10-04,Wimbledon,Blackburn,0,1,A
39268,E0,1997,1997-10-05,Liverpool,Chelsea,4,2,H
39269,E0,1997,1997-10-06,Leicester,Derby,1,2,A
39270,E0,1997,1997-10-18,Aston Villa,Wimbledon,1,2,A
39271,E0,1997,1997-10-18,Blackburn,Southampton,1,0,H
39272,E0,1997,1997-10-18,Chelsea,Leicester,1,0,H
39273,E0,1997,1997-10-18,Crystal Palace,Arsenal,0,0,D
39274,E0,1997,1997-10-18,Derby,Man United,2,2,D
39275,E0,1997,1997-10-18,Everton,Liverpool,2,0,H
39276,E0,1997,1997-10-18,Leeds,Newcastle,4,1,H
39277,E0,1997,1997-10-18,West Ham,Bolton,3,0,H
39278,E0,1997,1997-10-19,Tottenham,Sheffield Weds,3,2,H
39279,E0,1997,1997-10-20,Barnsley,Coventry,2,0,H
39280,E0,1997,1997-10-22,Derby,Wimbledon,1,1,D
39281,E0,1997,1997-10-25,Coventry,Everton,0,0,D
39282,E0,1997,1997-10-25,Liverpool,Derby,4,0,H
39283,E0,1997,1997-10-25,Man United,Barnsley,7,0,H
39284,E0,1997,1997-10-25,Newcastle,Blackburn,1,1,D
39285,E0,1997,1997-10-25,Sheffield Weds,Crystal Palace,1,3,A
39286,E0,1997,1997-10-25,Southampton,Tottenham,3,2,H
39287,E0,1997,1997-10-25,Wimbledon,Leeds,1,0,H
39288,E0,1997,1997-10-26,Arsenal,Aston Villa,0,0,D
39289,E0,1997,1997-10-26,Bolton,Chelsea,1,0,H
39290,E0,1997,1997-10-27,Leicester,West Ham,2,1,H
39291,E0,1997,1997-11-01,Aston Villa,Chelsea,0,2,A
39292,E0,1997,1997-11-01,Barnsley,Blackburn,1,1,D
39293,E0,1997,1997-11-01,Bolton,Liverpool,1,1,D
39294,E0,1997,1997-11-01,Derby,Arsenal,3,0,H
39295,E0,1997,1997-11-01,Man United,Sheffield Weds,6,1,H
39296,E0,1997,1997-11-01,Newcastle,Leicester,3,3,D
39297,E0,1997,1997-11-01,Tottenham,Leeds,0,1,A
39298,E0,1997,1997-11-01,Wimbledon,Coventry,1,2,A
39299,E0,1997,1997-11-02,Everton,Southampton,0,2,A
39300,E0,1997,1997-11-08,Blackburn,Everton,3,2,H
39301,E0,1997,1997-11-08,Coventry,Newcastle,2,2,D
39302,E0,1997,1997-11-08,Crystal Palace,Aston Villa,1,1,D
39303,E0,1997,1997-11-08,Leeds,Derby,4,3,H
39304,E0,1997,1997-11-08,Liverpool,Tottenham,4,0,H
39305,E0,1997,1997-11-08,Sheffield Weds,Bolton,5,0,H
39306,E0,1997,1997-11-08,Southampton,Barnsley,4,1,H
39307,E0,1997,1997-11-09,Arsenal,Man United,3,2,H
39308,E0,1997,1997-11-09,Chelsea,West Ham,2,1,H
39309,E0,1997,1997-11-10,Leicester,Wimbledon,0,1,A
39310,E0,1997,1997-11-22,Aston Villa,Everton,2,1,H
39311,E0,1997,1997-11-22,Blackburn,Chelsea,1,0,H
39312,E0,1997,1997-11-22,Derby,Coventry,3,1,H
39313,E0,1997,1997-11-22,Leicester,Bolton,0,0,D
39314,E0,1997,1997-11-22,Liverpool,Barnsley,0,1,A
39315,E0,1997,1997-11-22,Newcastle,Southampton,2,1,H
39316,E0,1997,1997-11-22,Sheffield Weds,Arsenal,2,0,H
39317,E0,1997,1997-11-22,Wimbledon,Man United,2,5,A
39318,E0,1997,1997-11-23,Leeds,West Ham,3,1,H
39319,E0,1997,1997-11-24,Tottenham,Crystal Palace,0,1,A
39320,E0,1997,1997-11-26,Chelsea,Everton,2,0,H
39321,E0,1997,1997-11-29,Barnsley,Leeds,2,3,A
39322,E0,1997,1997-11-29,Bolton,Wimbledon,1,0,H
39323,E0,1997,1997-11-29,Chelsea,Derby,4,0,H
39324,E0,1997,1997-11-29,Coventry,Leicester,0,2,A
39325,E0,1997,1997-11-29,Crystal Palace,Newcastle,1,2,A
39326,E0,1997,1997-11-29,Everton,Tottenham,0,2,A
39327,E0,1997,1997-11-29,Southampton,Sheffield Weds,2,3,A
39328,E0,1997,1997-11-29,West Ham,Aston Villa,2,1,H
39329,E0,1997,1997-11-30,Arsenal,Liverpool,0,1,A
39330,E0,1997,1997-11-30,Man United,Blackburn,4,0,H
39331,E0,1997,1997-12-01,Bolton,Newcastle,1,0,H
39332,E0,1997,1997-12-03,West Ham,Crystal Palace,4,1,H
39333,E0,1997,1997-12-06,Aston Villa,Coventry,3,0,H
39334,E0,1997,1997-12-06,Blackburn,Bolton,3,1,H
39335,E0,1997,1997-12-06,Derby,West Ham,2,0,H
39336,E0,1997,1997-12-06,Leeds,Everton,0,0,D
39337,E0,1997,1997-12-06,Leicester,Crystal Palace,1,1,D
39338,E0,1997,1997-12-06,Liverpool,Man United,1,3,A
39339,E0,1997,1997-12-06,Newcastle,Arsenal,0,1,A
39340,E0,1997,1997-12-06,Tottenham,Chelsea,1,6,A
39341,E0,1997,1997-12-07,Wimbledon,Southampton,1,0,H
39342,E0,1997,1997-12-08,Sheffield Weds,Barnsley,2,1,H
39343,E0,1997,1997-12-13,Arsenal,Blackburn,1,3,A
39344,E0,1997,1997-12-13,Barnsley,Newcastle,2,2,D
39345,E0,1997,1997-12-13,Chelsea,Leeds,0,0,D
39346,E0,1997,1997-12-13,Coventry,Tottenham,4,0,H
39347,E0,1997,1997-12-13,Crystal Palace,Liverpool,0,3,A
39348,E0,1997,1997-12-13,Everton,Wimbledon,0,0,D
39349,E0,1997,1997-12-13,Southampton,Leicester,2,1,H
39350,E0,1997,1997-12-13,West Ham,Sheffield Weds,1,0,H
39351,E0,1997,1997-12-14,Bolton,Derby,3,3,D
39352,E0,1997,1997-12-15,Man United,Aston Villa,1,0,H
39353,E0,1997,1997-12-17,Newcastle,Derby,0,0,D
39354,E0,1997,1997-12-20,Aston Villa,Southampton,1,1,D
39355,E0,1997,1997-12-20,Blackburn,West Ham,3,0,H
39356,E0,1997,1997-12-20,Derby,Crystal Palace,0,0,D
39357,E0,1997,1997-12-20,Leeds,Bolton,2,0,H
39358,E0,1997,1997-12-20,Leicester,Everton,0,1,A
39359,E0,1997,1997-12-20,Liverpool,Coventry,1,0,H
39360,E0,1997,1997-12-20,Sheffield Weds,Chelsea,1,4,A
39361,E0,1997,1997-12-20,Tottenham,Barnsley,3,0,H
39362,E0,1997,1997-12-21,Newcastle,Man United,0,1,A
39363,E0,1997,1997-12-26,Arsenal,Leicester,2,1,H
39364,E0,1997,1997-12-26,Aston Villa,Tottenham,4,1,H
39365,E0,1997,1997-12-26,Bolton,Barnsley,1,1,D
39366,E0,1997,1997-12-26,Chelsea,Wimbledon,1,1,D
39367,E0,1997,1997-12-26,Crystal Palace,Southampton,1,1,D
39368,E0,1997,1997-12-26,Derby,Newcastle,1,0,H
39369,E0,1997,1997-12-26,Liverpool,Leeds,3,1,H
39370,E0,1997,1997-12-26,Man United,Everton,2,0,H
39371,E0,1997,1997-12-26,Sheffield Weds,Blackburn,0,0,D
39372,E0,1997,1997-12-26,West Ham,Coventry,1,0,H
39373,E0,1997,1997-12-28,Barnsley,Derby,1,0,H
39374,E0,1997,1997-12-28,Blackburn,Crystal Palace,2,2,D
39375,E0,1997,1997-12-28,Coventry,Man United,3,2,H
39376,E0,1997,1997-12-28,Everton,Bolton,3,2,H
39377,E0,1997,1997-12-28,Leeds,Aston Villa,1,1,D
39378,E0,1997,1997-12-28,Leicester,Sheffield Weds,1,1,D
39379,E0,1997,1997-12-28,Newcastle,Liverpool,1,2,A
39380,E0,1997,1997-12-28,Tottenham,Arsenal,1,1,D
39381,E0,1997,1997-12-28,Wimbledon,West Ham,1,2,A
39382,E0,1997,1997-12-29,Southampton,Chelsea,1,0,H
39383,E0,1997,1998-01-10,Arsenal,Leeds,2,1,H
39384,E0,1997,1998-01-10,Aston Villa,Leicester,1,1,D
39385,E0,1997,1998-01-10,Bolton,Southampton,0,0,D
39386,E0,1997,1998-01-10,Chelsea,Coventry,3,1,H
39387,E0,1997,1998-01-10,Crystal Palace,Everton,1,3,A
39388,E0,1997,1998-01-10,Liverpool,Wimbledon,2,0,H
39389,E0,1997,1998-01-10,Man United,Tottenham,2,0,H
39390,E0,1997,1998-01-10,Sheffield Weds,Newcastle,2,1,H
39391,E0,1997,1998-01-10,West Ham,Barnsley,6,0,H
39392,E0,1997,1998-01-11,Derby,Blackburn,3,1,H
39393,E0,1997,1998-01-17,Barnsley,Crystal Palace,1,0,H
39394,E0,1997,1998-01-17,Blackburn,Aston Villa,5,0,H
39395,E0,1997,1998-01-17,Coventry,Arsenal,2,2,D
39396,E0,1997,1998-01-17,Leeds,Sheffield Weds,1,2,A
39397,E0,1997,1998-01-17,Leicester,Liverpool,0,0,D
39398,E0,1997,1998-01-17,Newcastle,Bolton,2,1,H
39399,E0,1997,1998-01-17,Tottenham,West Ham,1,0,H
39400,E0,1997,1998-01-17,Wimbledon,Derby,0,0,D
39401,E0,1997,1998-01-18,Everton,Chelsea,3,1,H
39402,E0,1997,1998-01-19,Southampton,Man United,1,0,H
39403,E0,1997,1998-01-20,Liverpool,Newcastle,1,0,H
39404,E0,1997,1998-01-31,Arsenal,Southampton,3,0,H
39405,E0,1997,1998-01-31,Bolton,Coventry,1,5,A
39406,E0,1997,1998-01-31,Chelsea,Barnsley,2,0,H
39407,E0,1997,1998-01-31,Crystal Palace,Leeds,0,2,A
39408,E0,1997,1998-01-31,Derby,Tottenham,2,1,H
39409,E0,1997,1998-01-31,Liverpool,Blackburn,0,0,D
39410,E0,1997,1998-01-31,Man United,Leicester,0,1,A
39411,E0,1997,1998-01-31,Sheffield Weds,Wimbledon,1,1,D
39412,E0,1997,1998-01-31,West Ham,Everton,2,2,D
39413,E0,1997,1998-02-01,Aston Villa,Newcastle,0,1,A
39414,E0,1997,1998-02-07,Barnsley,Everton,2,2,D
39415,E0,1997,1998-02-07,Blackburn,Tottenham,0,3,A
39416,E0,1997,1998-02-07,Coventry,Sheffield Weds,1,0,H
39417,E0,1997,1998-02-07,Derby,Aston Villa,0,1,A
39418,E0,1997,1998-02-07,Leicester,Leeds,1,0,H
39419,E0,1997,1998-02-07,Liverpool,Southampton,2,3,A
39420,E0,1997,1998-02-07,Man United,Bolton,1,1,D
39421,E0,1997,1998-02-07,Newcastle,West Ham,0,1,A
39422,E0,1997,1998-02-08,Arsenal,Chelsea,2,0,H
39423,E0,1997,1998-02-09,Crystal Palace,Wimbledon,0,3,A
39424,E0,1997,1998-02-14,Everton,Derby,1,2,A
39425,E0,1997,1998-02-14,Sheffield Weds,Liverpool,3,3,D
39426,E0,1997,1998-02-14,Tottenham,Leicester,1,1,D
39427,E0,1997,1998-02-18,Aston Villa,Man United,0,2,A
39428,E0,1997,1998-02-18,Southampton,Coventry,1,2,A
39429,E0,1997,1998-02-21,Arsenal,Crystal Palace,1,0,H
39430,E0,1997,1998-02-21,Bolton,West Ham,1,1,D
39431,E0,1997,1998-02-21,Coventry,Barnsley,1,0,H
39432,E0,1997,1998-02-21,Leicester,Chelsea,2,0,H
39433,E0,1997,1998-02-21,Man United,Derby,2,0,H
39434,E0,1997,1998-02-21,Sheffield Weds,Tottenham,1,0,H
39435,E0,1997,1998-02-21,Southampton,Blackburn,3,0,H
39436,E0,1997,1998-02-21,Wimbledon,Aston Villa,2,1,H
39437,E0,1997,1998-02-22,Newcastle,Leeds,1,1,D
39438,E0,1997,1998-02-23,Liverpool,Everton,1,1,D
39439,E0,1997,1998-02-28,Aston Villa,Liverpool,2,1,H
39440,E0,1997,1998-02-28,Barnsley,Wimbledon,2,1,H
39441,E0,1997,1998-02-28,Blackburn,Leicester,5,3,H
39442,E0,1997,1998-02-28,Chelsea,Man United,0,1,A
39443,E0,1997,1998-02-28,Crystal Palace,Coventry,0,3,A
39444,E0,1997,1998-02-28,Derby,Sheffield Weds,3,0,H
39445,E0,1997,1998-02-28,Everton,Newcastle,0,0,D
39446,E0,1997,1998-02-28,Leeds,Southampton,0,1,A
39447,E0,1997,1998-03-01,Tottenham,Bolton,1,0,H
39448,E0,1997,1998-03-02,West Ham,Arsenal,0,0,D
39449,E0,1997,1998-03-04,Leeds,Tottenham,1,0,H
39450,E0,1997,1998-03-07,Liverpool,Bolton,2,1,H
39451,E0,1997,1998-03-07,Sheffield Weds,Man United,2,0,H
39452,E0,1997,1998-03-07,Southampton,Everton,2,1,H
39453,E0,1997,1998-03-08,Chelsea,Aston Villa,0,1,A
39454,E0,1997,1998-03-11,Aston Villa,Barnsley,0,1,A
39455,E0,1997,1998-03-11,Chelsea,Crystal Palace,6,2,H
39456,E0,1997,1998-03-11,Leeds,Blackburn,4,0,H
39457,E0,1997,1998-03-11,West Ham,Man United,1,1,D
39458,E0,1997,1998-03-11,Wimbledon,Arsenal,0,1,A
39459,E0,1997,1998-03-14,Aston Villa,Crystal Palace,3,1,H
39460,E0,1997,1998-03-14,Barnsley,Southampton,4,3,H
39461,E0,1997,1998-03-14,Bolton,Sheffield Weds,3,2,H
39462,E0,1997,1998-03-14,Everton,Blackburn,1,0,H
39463,E0,1997,1998-03-14,Man United,Arsenal,0,1,A
39464,E0,1997,1998-03-14,Newcastle,Coventry,0,0,D
39465,E0,1997,1998-03-14,Tottenham,Liverpool,3,3,D
39466,E0,1997,1998-03-14,West Ham,Chelsea,2,1,H
39467,E0,1997,1998-03-14,Wimbledon,Leicester,2,1,H
39468,E0,1997,1998-03-15,Derby,Leeds,0,5,A
39469,E0,1997,1998-03-18,Newcastle,Crystal Palace,1,2,A
39470,E0,1997,1998-03-28,Arsenal,Sheffield Weds,1,0,H
39471,E0,1997,1998-03-28,Barnsley,Liverpool,2,3,A
39472,E0,1997,1998-03-28,Bolton,Leicester,2,0,H
39473,E0,1997,1998-03-28,Coventry,Derby,1,0,H
39474,E0,1997,1998-03-28,Crystal Palace,Tottenham,1,3,A
39475,E0,1997,1998-03-28,Everton,Aston Villa,1,4,A
39476,E0,1997,1998-03-28,Man United,Wimbledon,2,0,H
39477,E0,1997,1998-03-28,Southampton,Newcastle,2,1,H
39478,E0,1997,1998-03-30,West Ham,Leeds,3,0,H
39479,E0,1997,1998-03-31,Blackburn,Barnsley,2,1,H
39480,E0,1997,1998-03-31,Bolton,Arsenal,0,1,A
39481,E0,1997,1998-03-31,Wimbledon,Newcastle,0,0,D
39482,E0,1997,1998-04-04,Aston Villa,West Ham,2,0,H
39483,E0,1997,1998-04-04,Leeds,Barnsley,2,1,H
39484,E0,1997,1998-04-04,Leicester,Coventry,1,1,D
39485,E0,1997,1998-04-04,Sheffield Weds,Southampton,1,0,H
39486,E0,1997,1998-04-04,Tottenham,Everton,1,1,D
39487,E0,1997,1998-04-04,Wimbledon,Bolton,0,0,D
39488,E0,1997,1998-04-05,Derby,Chelsea,0,1,A
39489,E0,1997,1998-04-06,Blackburn,Man United,1,3,A
39490,E0,1997,1998-04-08,Leeds,Chelsea,3,1,H
39491,E0,1997,1998-04-10,Man United,Liverpool,1,1,D
39492,E0,1997,1998-04-11,Arsenal,Newcastle,3,1,H
39493,E0,1997,1998-04-11,Barnsley,Sheffield Weds,2,1,H
39494,E0,1997,1998-04-11,Bolton,Blackburn,2,1,H
39495,E0,1997,1998-04-11,Chelsea,Tottenham,2,0,H
39496,E0,1997,1998-04-11,Coventry,Aston Villa,1,2,A
39497,E0,1997,1998-04-11,Crystal Palace,Leicester,0,3,A
39498,E0,1997,1998-04-11,Everton,Leeds,2,0,H
39499,E0,1997,1998-04-11,Southampton,Wimbledon,0,1,A
39500,E0,1997,1998-04-11,West Ham,Derby,0,0,D
39501,E0,1997,1998-04-13,Blackburn,Arsenal,1,4,A
39502,E0,1997,1998-04-13,Derby,Bolton,4,0,H
39503,E0,1997,1998-04-13,Liverpool,Crystal Palace,2,1,H
39504,E0,1997,1998-04-13,Newcastle,Barnsley,2,1,H
39505,E0,1997,1998-04-13,Sheffield Weds,West Ham,1,1,D
39506,E0,1997,1998-04-13,Tottenham,Coventry,1,1,D
39507,E0,1997,1998-04-13,Wimbledon,Everton,0,0,D
39508,E0,1997,1998-04-14,Leicester,Southampton,3,3,D
39509,E0,1997,1998-04-18,Arsenal,Wimbledon,5,0,H
39510,E0,1997,1998-04-18,Barnsley,Tottenham,1,1,D
39511,E0,1997,1998-04-18,Bolton,Leeds,2,3,A
39512,E0,1997,1998-04-18,Crystal Palace,Derby,3,1,H
39513,E0,1997,1998-04-18,Everton,Leicester,1,1,D
39514,E0,1997,1998-04-18,Man United,Newcastle,1,1,D
39515,E0,1997,1998-04-18,Southampton,Aston Villa,1,2,A
39516,E0,1997,1998-04-18,West Ham,Blackburn,2,1,H
39517,E0,1997,1998-04-19,Chelsea,Sheffield Weds,1,0,H
39518,E0,1997,1998-04-19,Coventry,Liverpool,1,1,D
39519,E0,1997,1998-04-25,Aston Villa,Bolton,1,3,A
39520,E0,1997,1998-04-25,Barnsley,Arsenal,0,2,A
39521,E0,1997,1998-04-25,Blackburn,Wimbledon,0,0,D
39522,E0,1997,1998-04-25,Chelsea,Liverpool,4,1,H
39523,E0,1997,1998-04-25,Everton,Sheffield Weds,1,3,A
39524,E0,1997,1998-04-25,Leeds,Coventry,3,3,D
39525,E0,1997,1998-04-25,Tottenham,Newcastle,2,0,H
39526,E0,1997,1998-04-25,West Ham,Southampton,2,4,A
39527,E0,1997,1998-04-26,Derby,Leicester,0,4,A
39528,E0,1997,1998-04-27,Crystal Palace,Man United,0,3,A
39529,E0,1997,1998-04-29,Arsenal,Derby,1,0,H
39530,E0,1997,1998-04-29,Chelsea,Blackburn,0,1,A
39531,E0,1997,1998-04-29,Coventry,Wimbledon,0,0,D
39532,E0,1997,1998-04-29,Leicester,Newcastle,0,0,D
39533,E0,1997,1998-05-02,Bolton,Crystal Palace,5,2,H
39534,E0,1997,1998-05-02,Coventry,Blackburn,2,0,H
39535,E0,1997,1998-05-02,Leicester,Barnsley,1,0,H
39536,E0,1997,1998-05-02,Liverpool,West Ham,5,0,H
39537,E0,1997,1998-05-02,Newcastle,Chelsea,3,1,H
39538,E0,1997,1998-05-02,Sheffield Weds,Aston Villa,1,3,A
39539,E0,1997,1998-05-02,Southampton,Derby,0,2,A
39540,E0,1997,1998-05-02,Wimbledon,Tottenham,2,6,A
39541,E0,1997,1998-05-03,Arsenal,Everton,4,0,H
39542,E0,1997,1998-05-04,Man United,Leeds,3,0,H
39543,E0,1997,1998-05-05,Crystal Palace,West Ham,3,3,D
39544,E0,1997,1998-05-06,Liverpool,Arsenal,4,0,H
39545,E0,1997,1998-05-10,Aston Villa,Arsenal,1,0,H
39546,E0,1997,1998-05-10,Barnsley,Man United,0,2,A
39547,E0,1997,1998-05-10,Blackburn,Newcastle,1,0,H
39548,E0,1997,1998-05-10,Chelsea,Bolton,2,0,H
39549,E0,1997,1998-05-10,Crystal Palace,Sheffield Weds,1,0,H
39550,E0,1997,1998-05-10,Derby,Liverpool,1,0,H
39551,E0,1997,1998-05-10,Everton,Coventry,1,1,D
39552,E0,1997,1998-05-10,Leeds,Wimbledon,1,1,D
39553,E0,1997,1998-05-10,Tottenham,Southampton,1,1,D
39554,E0,1997,1998-05-10,West Ham,Leicester,4,3,H
39555,E0,1998,1998-08-15,Blackburn,Derby,0,0,D
39556,E0,1998,1998-08-15,Coventry,Chelsea,2,1,H
39557,E0,1998,1998-08-15,Everton,Aston Villa,0,0,D
39558,E0,1998,1998-08-15,Man United,Leicester,2,2,D
39559,E0,1998,1998-08-15,Middlesbrough,Leeds,0,0,D
39560,E0,1998,1998-08-15,Newcastle,Charlton,0,0,D
39561,E0,1998,1998-08-15,Sheffield Weds,West Ham,0,1,A
39562,E0,1998,1998-08-15,Wimbledon,Tottenham,3,1,H
39563,E0,1998,1998-08-16,Southampton,Liverpool,1,2,A
39564,E0,1998,1998-08-17,Arsenal,Nott'm Forest,2,1,H
39565,E0,1998,1998-08-22,Charlton,Southampton,5,0,H
39566,E0,1998,1998-08-22,Chelsea,Newcastle,1,1,D
39567,E0,1998,1998-08-22,Derby,Wimbledon,0,0,D
39568,E0,1998,1998-08-22,Leicester,Everton,2,0,H
39569,E0,1998,1998-08-22,Liverpool,Arsenal,0,0,D
39570,E0,1998,1998-08-22,Nott'm Forest,Coventry,1,0,H
39571,E0,1998,1998-08-22,Tottenham,Sheffield Weds,0,3,A
39572,E0,1998,1998-08-22,West Ham,Man United,0,0,D
39573,E0,1998,1998-08-23,Aston Villa,Middlesbrough,3,1,H
39574,E0,1998,1998-08-24,Leeds,Blackburn,1,0,H
39575,E0,1998,1998-08-29,Arsenal,Charlton,0,0,D
39576,E0,1998,1998-08-29,Blackburn,Leicester,1,0,H
39577,E0,1998,1998-08-29,Coventry,West Ham,0,0,D
39578,E0,1998,1998-08-29,Everton,Tottenham,0,1,A
39579,E0,1998,1998-08-29,Middlesbrough,Derby,1,1,D
39580,E0,1998,1998-08-29,Sheffield Weds,Aston Villa,0,1,A
39581,E0,1998,1998-08-29,Southampton,Nott'm Forest,1,2,A
39582,E0,1998,1998-08-29,Wimbledon,Leeds,1,1,D
39583,E0,1998,1998-08-30,Newcastle,Liverpool,1,4,A
39584,E0,1998,1998-09-08,Leeds,Southampton,3,0,H
39585,E0,1998,1998-09-08,Nott'm Forest,Everton,0,2,A
39586,E0,1998,1998-09-09,Aston Villa,Newcastle,1,0,H
39587,E0,1998,1998-09-09,Chelsea,Arsenal,0,0,D
39588,E0,1998,1998-09-09,Derby,Sheffield Weds,1,0,H
39589,E0,1998,1998-09-09,Leicester,Middlesbrough,0,1,A
39590,E0,1998,1998-09-09,Liverpool,Coventry,2,0,H
39591,E0,1998,1998-09-09,Man United,Charlton,4,1,H
39592,E0,1998,1998-09-09,Tottenham,Blackburn,2,1,H
39593,E0,1998,1998-09-09,West Ham,Wimbledon,3,4,A
39594,E0,1998,1998-09-12,Aston Villa,Wimbledon,2,0,H
39595,E0,1998,1998-09-12,Charlton,Derby,1,2,A
39596,E0,1998,1998-09-12,Chelsea,Nott'm Forest,2,1,H
39597,E0,1998,1998-09-12,Everton,Leeds,0,0,D
39598,E0,1998,1998-09-12,Leicester,Arsenal,1,1,D
39599,E0,1998,1998-09-12,Man United,Coventry,2,0,H
39600,E0,1998,1998-09-12,Newcastle,Southampton,4,0,H
39601,E0,1998,1998-09-12,Sheffield Weds,Blackburn,3,0,H
39602,E0,1998,1998-09-12,West Ham,Liverpool,2,1,H
39603,E0,1998,1998-09-13,Tottenham,Middlesbrough,0,3,A
39604,E0,1998,1998-09-19,Coventry,Newcastle,1,5,A
39605,E0,1998,1998-09-19,Derby,Leicester,2,0,H
39606,E0,1998,1998-09-19,Leeds,Aston Villa,0,0,D
39607,E0,1998,1998-09-19,Liverpool,Charlton,3,3,D
39608,E0,1998,1998-09-19,Middlesbrough,Everton,2,2,D
39609,E0,1998,1998-09-19,Nott'm Forest,West Ham,0,0,D
39610,E0,1998,1998-09-19,Southampton,Tottenham,1,1,D
39611,E0,1998,1998-09-19,Wimbledon,Sheffield Weds,2,1,H
39612,E0,1998,1998-09-20,Arsenal,Man United,3,0,H
39613,E0,1998,1998-09-21,Blackburn,Chelsea,3,4,A
39614,E0,1998,1998-09-24,Man United,Liverpool,2,0,H
39615,E0,1998,1998-09-26,Aston Villa,Derby,1,0,H
39616,E0,1998,1998-09-26,Charlton,Coventry,1,1,D
39617,E0,1998,1998-09-26,Chelsea,Middlesbrough,2,0,H
39618,E0,1998,1998-09-26,Everton,Blackburn,0,0,D
39619,E0,1998,1998-09-26,Newcastle,Nott'm Forest,2,0,H
39620,E0,1998,1998-09-26,Sheffield Weds,Arsenal,1,0,H
39621,E0,1998,1998-09-26,Tottenham,Leeds,3,3,D
39622,E0,1998,1998-09-27,Leicester,Wimbledon,1,1,D
39623,E0,1998,1998-09-28,West Ham,Southampton,1,0,H
39624,E0,1998,1998-10-03,Blackburn,West Ham,3,0,H
39625,E0,1998,1998-10-03,Coventry,Aston Villa,1,2,A
39626,E0,1998,1998-10-03,Derby,Tottenham,0,1,A
39627,E0,1998,1998-10-03,Leeds,Leicester,0,1,A
39628,E0,1998,1998-10-03,Middlesbrough,Sheffield Weds,4,0,H
39629,E0,1998,1998-10-03,Nott'm Forest,Charlton,0,1,A
39630,E0,1998,1998-10-03,Southampton,Man United,0,3,A
39631,E0,1998,1998-10-03,Wimbledon,Everton,1,2,A
